,index,job_title,company_name,Excel,Python,R,Java,Scala,C/C++,MATLAB,SAS,SQL/databases,Oracle,SPSS,Stata,Machine Learning,Data Mining/Analytics,NLP,Visualisation,Big Data,AWS Cloud,Probability,Support Vector Machines,Neural Networks,GCP,Jason,xml,Azure,Google Cloud,Mathematics,IBM,Algebra,Statistics,Operations research,DevOps,Git,presentation,management,agile,SDLC,decision making,problem solving,Team building,project_management,leadership,consulting
240,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
241,https://ca.linkedin.com/jobs/view/data-scientist-at-ubisoft-2303906701?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Ubisoft,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
242,https://ca.linkedin.com/jobs/view/data-scientist-at-chrysalabs-2274630481?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,ChrysaLabs,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
243,https://ca.linkedin.com/jobs/view/data-scientist-consultant-toronto-at-capgemini-2273269116?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist Consultant - Toronto,Capgemini,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
244,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
245,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
246,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2277168741?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
247,https://ca.linkedin.com/jobs/view/data-scientist-at-leapgrad-2268842712?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,LeapGrad,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
248,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
249,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Zesty.ai,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
250,https://ca.linkedin.com/jobs/view/data-scientist-at-technical-safety-bc-2274637912?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Technical Safety BC,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0
251,https://ca.linkedin.com/jobs/view/data-scientist-at-northone-business-banking-2291222670?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,NorthOne Business Banking,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
252,https://ca.linkedin.com/jobs/view/data-scientist-at-amazon-web-services-aws-2207167787?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Amazon Web Services (AWS),0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
253,https://ca.linkedin.com/jobs/view/data-engineer-business-intelligence-at-paypal-2272699515?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Engineer - Business Intelligence,PayPal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
254,https://ca.linkedin.com/jobs/view/data-scientist-business-innovation-at-td-2268814892?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - Business Innovation,TD,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
255,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,https://ca.linkedin.com/jobs/view/scientifique-des-donn%C3%A9es-et-appliqu%C3%A9-data-applied-scientist-at-microsoft-2264267307?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Scientifique des données et appliqué/ Data & Applied Scientist,Microsoft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
257,https://ca.linkedin.com/jobs/view/data-scientist-at-bravado-2241570459?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Bravado,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
258,https://ca.linkedin.com/jobs/view/data-scientist-at-bus-2297948592?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,BUS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
259,https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist / Engineer,LotusFlare,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
260,https://ca.linkedin.com/jobs/view/data-scientist-at-nugget-ai-2268466326?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,nugget.ai,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,https://ca.linkedin.com/jobs/view/data-scientist-at-perennial-dcm-2280212864?refId=7d1ace2c-cb5a-426b-8278-e9905da66fbc&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Perennial | DCM,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
262,https://ca.linkedin.com/jobs/view/principal-deep-learning-researcher-engineer-at-magic-leap-2307990414?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Principal Deep Learning Researcher/Engineer,Not found,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263,https://ca.linkedin.com/jobs/view/data-scientist-at-chrysalabs-2274630481?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,ChrysaLabs,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
264,https://ca.linkedin.com/jobs/view/data-engineer-consultant-at-accenture-2307006498?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Engineer Consultant,Accenture,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
265,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-futuresoftit-2274681908?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,FutureSoftIT,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,https://ca.linkedin.com/jobs/view/data-scientist-client-success-at-equifax-canada-co-2273084640?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - Client Success,Equifax Canada Co.,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
267,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-aviva-canada-2213596201?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,Aviva Canada,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
268,https://ca.linkedin.com/jobs/view/data-scientist-at-visa-2241516352?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Visa,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,https://ca.linkedin.com/jobs/view/data-scientist-at-ubisoft-2303906701?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Ubisoft,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
270,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2277168741?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
271,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
272,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-skycope-technologies-inc-2277109900?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,Skycope Technologies Inc,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
273,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-cineplex-2191790506?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,Cineplex,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
274,https://ca.linkedin.com/jobs/view/data-engineer-contract-at-tundra-technical-solutions-2308561164?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Engineer (contract),Tundra Technical Solutions,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
275,https://ca.linkedin.com/jobs/view/data-scientist-at-tc-transcontinental-2251500242?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TC Transcontinental,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
276,https://ca.linkedin.com/jobs/view/senior-data-scientist-at-microsoft-2241511652?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Senior Data Scientist,Microsoft,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
277,https://ca.linkedin.com/jobs/view/data-scientist-at-amazon-web-services-aws-2207167787?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Amazon Web Services (AWS),0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
278,https://ca.linkedin.com/jobs/view/market-researcher-at-workhoppers-2307736744?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Market Researcher,Workhoppers,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
279,https://ca.linkedin.com/jobs/view/senior-data-engineer-at-randstad-canada-2307073028?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Senior Data Engineer ,Randstad Canada,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
281,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
282,https://ca.linkedin.com/jobs/view/data-scientist-game-at-prodigy-education-2173731319?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Data Scientist, Game",Prodigy Education,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,https://ca.linkedin.com/jobs/view/data-scientist-it-analytics-at-the-home-depot-canada-1979102144?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - IT Analytics,The Home Depot Canada,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
284,https://ca.linkedin.com/jobs/view/data-scientist-intermediate-4-6-years-toronto-remote-during-covid-at-corgta-inc-2274619273?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - Intermediate (4-6 years) - Toronto - Remote during COVID,CorGTA Inc.,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-michael-page-2198784866?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,Michael Page,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
286,https://ca.linkedin.com/jobs/view/senior-machine-learning-engineer-content-signals-at-pinterest-2277142111?refId=23ddc44f-7ae4-4bcb-b1ca-59862f7ed243&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Senior Machine Learning Engineer, Content Signals",Pinterest,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,https://ca.linkedin.com/jobs/view/data-scientist-at-visa-2241516352?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Visa,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
289,https://ca.linkedin.com/jobs/view/data-scientist-at-ubisoft-2303906701?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Ubisoft,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
290,https://ca.linkedin.com/jobs/view/data-scientist-at-chrysalabs-2274630481?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,ChrysaLabs,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
291,https://ca.linkedin.com/jobs/view/data-scientist-consultant-toronto-at-capgemini-2273269116?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist Consultant - Toronto,Capgemini,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
292,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
293,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
294,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2277168741?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
295,https://ca.linkedin.com/jobs/view/data-scientist-at-leapgrad-2268842712?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,LeapGrad,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
296,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
297,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Zesty.ai,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
298,https://ca.linkedin.com/jobs/view/data-scientist-at-technical-safety-bc-2274637912?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Technical Safety BC,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0
299,https://ca.linkedin.com/jobs/view/data-scientist-at-northone-business-banking-2291222670?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,NorthOne Business Banking,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
300,https://ca.linkedin.com/jobs/view/data-scientist-at-amazon-web-services-aws-2207167787?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Amazon Web Services (AWS),0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
301,https://ca.linkedin.com/jobs/view/data-engineer-business-intelligence-at-paypal-2272699515?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Engineer - Business Intelligence,PayPal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
302,https://ca.linkedin.com/jobs/view/data-scientist-business-innovation-at-td-2268814892?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - Business Innovation,TD,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
303,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304,https://ca.linkedin.com/jobs/view/scientifique-des-donn%C3%A9es-et-appliqu%C3%A9-data-applied-scientist-at-microsoft-2264267307?refId=dcea7834-cf81-467e-8f8b-acc64a9045bf&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Scientifique des données et appliqué/ Data & Applied Scientist,Microsoft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
